gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Flag,TenureBand,RevenueTier,CustomerLifetimeValue,RevenueRisk,RiskScore,RiskCategory,CustomerValue,RevenueBand
Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.0,105.5,No,0,0-12 Months,Low,114.0,0.0,30,Low,Low Value,Low Revenue
Female,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.0,3320.6,No,0,25-48 Months,High,3300.0,0.0,70,High,Medium Value,Premium Revenue
Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.25,327.45,Yes,1,13-24 Months,Low,324.0,20.25,40,Medium,Low Value,Low Revenue
Female,0,Yes,No,56,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.7,5669.5,No,0,49-72 Months,High,5527.2,0.0,70,High,High Value,Premium Revenue
Male,0,No,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,465.45,No,0,13-24 Months,Low,455.40000000000003,0.0,0,Low,Low Value,Low Revenue
Male,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.8,704.3,No,0,0-12 Months,High,664.1999999999999,0.0,100,High,Low Value,High Revenue
Female,1,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,1369.8,Yes,1,13-24 Months,High,1402.8,100.2,70,High,Medium Value,Premium Revenue
Male,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.9,1107.25,Yes,1,13-24 Months,High,1123.5,74.9,70,High,Medium Value,High Revenue
Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.05,95.55,No,0,0-12 Months,Low,100.25,0.0,70,High,Low Value,Low Revenue
Male,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.2,6375.2,No,0,49-72 Months,High,6478.2,0.0,70,High,High Value,Premium Revenue
Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.55,8152.3,No,0,49-72 Months,High,8158.5,0.0,30,Low,High Value,Premium Revenue
Male,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.7,1566.75,No,0,13-24 Months,High,1495.5,0.0,70,High,Medium Value,Premium Revenue
Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,130.25,No,0,0-12 Months,Low,157.6,0.0,30,Low,Low Value,Low Revenue
Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.5,162.15,No,0,0-12 Months,Low,156.0,0.0,30,Low,Low Value,Low Revenue
Female,0,No,No,4,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,29.15,110.05,No,0,0-12 Months,Low,116.6,0.0,70,High,Low Value,Low Revenue
Female,0,No,No,34,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,55.0,1885.15,No,0,25-48 Months,Medium,1870.0,0.0,0,Low,Medium Value,Medium Revenue
Male,0,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.8,6302.85,No,0,49-72 Months,High,6174.4,0.0,0,Low,High Value,Premium Revenue
Female,0,Yes,Yes,45,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),51.0,2264.5,No,0,25-48 Months,Medium,2295.0,0.0,0,Low,Medium Value,Medium Revenue
Female,1,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.1,816.8,No,0,0-12 Months,High,810.9,0.0,100,High,Low Value,Premium Revenue
Female,0,No,No,22,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,59.05,1253.5,No,0,13-24 Months,Medium,1299.1,0.0,40,Medium,Medium Value,Medium Revenue
Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,41.2,No,0,0-12 Months,Low,40.6,0.0,70,High,Low Value,Low Revenue
Male,0,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),72.95,5265.55,No,0,49-72 Months,High,5106.5,0.0,0,Low,High Value,High Revenue
Female,0,No,Yes,10,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),73.55,693.3,No,0,0-12 Months,High,735.5,0.0,30,Low,Low Value,High Revenue
Male,0,No,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.3,5997.1,No,0,49-72 Months,High,6069.599999999999,0.0,0,Low,High Value,High Revenue
Female,0,Yes,Yes,49,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),78.0,3824.2,No,0,49-72 Months,High,3822.0,0.0,0,Low,High Value,High Revenue
Female,1,No,No,54,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Mailed check,72.1,3886.05,No,0,49-72 Months,High,3893.3999999999996,0.0,0,Low,High Value,High Revenue
Female,0,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),106.75,7283.25,No,0,49-72 Months,High,7579.25,0.0,30,Low,High Value,Premium Revenue
Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.25,412.55,No,0,13-24 Months,Low,423.5,0.0,0,Low,Low Value,Low Revenue
Female,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.55,1070.25,No,0,49-72 Months,Low,1027.5,0.0,0,Low,Medium Value,Low Revenue
Female,0,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.0,817.95,No,0,25-48 Months,Low,860.0,0.0,0,Low,Low Value,Low Revenue
Female,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.65,1171.3,No,0,25-48 Months,Low,1109.25,0.0,0,Low,Medium Value,Low Revenue
Male,1,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.5,6548.65,No,0,49-72 Months,High,6624.0,0.0,70,High,High Value,Premium Revenue
Female,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.85,625.65,No,0,13-24 Months,Low,548.5500000000001,0.0,0,Low,Low Value,Low Revenue
Female,0,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.8,1911.5,No,0,49-72 Months,Low,1754.4,0.0,0,Low,Medium Value,Low Revenue
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.85,70.85,Yes,1,0-12 Months,High,70.85,70.85,100,High,Low Value,High Revenue
Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.8,134.7,Yes,1,0-12 Months,Medium,139.6,69.8,100,High,Low Value,Medium Revenue
Male,0,No,No,26,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),59.45,1507.0,No,0,25-48 Months,Medium,1545.7,0.0,0,Low,Medium Value,Medium Revenue
Male,0,Yes,No,55,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),54.55,2978.3,Yes,1,49-72 Months,Medium,3000.25,54.55,40,Medium,Medium Value,Medium Revenue
Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.05,299.3,No,0,13-24 Months,Low,280.7,0.0,40,Medium,Low Value,Low Revenue
Male,0,Yes,No,71,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,82.55,5832.65,No,0,49-72 Months,High,5861.05,0.0,0,Low,High Value,High Revenue
Male,0,No,No,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,81.25,5567.55,No,0,49-72 Months,High,5200.0,0.0,0,Low,High Value,High Revenue
Female,0,No,No,7,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.75,450.8,Yes,1,0-12 Months,High,495.25,70.75,70,High,Low Value,High Revenue
Female,0,No,No,57,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),74.3,4166.35,No,0,49-72 Months,High,4235.099999999999,0.0,0,Low,High Value,High Revenue
Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,94.1,1215.6,Yes,1,13-24 Months,High,1223.3,94.1,70,High,Medium Value,Premium Revenue
Female,0,Yes,Yes,3,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),29.7,91.7,Yes,1,0-12 Months,Low,89.1,29.7,70,High,Low Value,Low Revenue
Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),109.7,7898.45,No,0,49-72 Months,High,7898.400000000001,0.0,30,Low,High Value,Premium Revenue
Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),96.35,3915.4,No,0,25-48 Months,High,3854.0,0.0,70,High,High Value,Premium Revenue
Male,0,Yes,No,14,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),66.6,979.5,No,0,13-24 Months,Medium,932.3999999999999,0.0,40,Medium,Low Value,Medium Revenue
Male,0,Yes,Yes,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.5,90.05,No,0,0-12 Months,Medium,89.0,0.0,70,High,Low Value,Medium Revenue
Male,1,No,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),110.9,7432.05,Yes,1,49-72 Months,High,7319.400000000001,110.9,30,Low,High Value,Premium Revenue
Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.0,4026.4,Yes,1,25-48 Months,High,3990.0,105.0,70,High,High Value,Premium Revenue
Male,0,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.3,25.3,Yes,1,0-12 Months,Low,25.3,25.3,70,High,Low Value,Low Revenue
Male,0,No,No,22,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),55.15,1193.05,Yes,1,13-24 Months,Medium,1213.3,55.15,0,Low,Medium Value,Medium Revenue
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.1,20.1,Yes,1,0-12 Months,Low,20.1,20.1,70,High,Low Value,Low Revenue
Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.1,398.55,No,0,0-12 Months,High,400.5,0.0,100,High,Low Value,High Revenue
Male,0,Yes,Yes,29,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),69.05,1958.45,No,0,25-48 Months,Medium,2002.4499999999998,0.0,0,Low,Medium Value,Medium Revenue
Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.9,69.9,Yes,1,0-12 Months,Medium,69.9,69.9,100,High,Low Value,Medium Revenue
Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,63.15,No,0,0-12 Months,Low,61.199999999999996,0.0,70,High,Low Value,Low Revenue
Male,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,1301.1,No,0,49-72 Months,Low,1398.7,0.0,0,Low,Medium Value,Low Revenue
Male,0,No,Yes,9,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,50.1,484.05,No,0,0-12 Months,Medium,450.90000000000003,0.0,70,High,Low Value,Medium Revenue
Male,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,4528.0,Yes,1,25-48 Months,High,4360.2,101.4,70,High,High Value,Premium Revenue
Female,0,No,No,48,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),83.45,3887.85,No,0,25-48 Months,High,4005.6000000000004,0.0,0,Low,High Value,High Revenue
Male,0,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),86.65,2208.75,No,0,25-48 Months,High,2252.9,0.0,70,High,Medium Value,High Revenue
Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.15,238.15,No,0,0-12 Months,Low,181.35,0.0,70,High,Low Value,Low Revenue
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.8,80.8,Yes,1,0-12 Months,High,80.8,80.8,100,High,Low Value,High Revenue
Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,958.15,No,0,25-48 Months,Low,892.4,0.0,0,Low,Low Value,Low Revenue
Male,0,No,No,2,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),62.05,118.3,Yes,1,0-12 Months,Medium,124.1,62.05,70,High,Low Value,Medium Revenue
Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.45,76.45,Yes,1,0-12 Months,High,76.45,76.45,100,High,Low Value,High Revenue
Male,0,Yes,Yes,64,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.05,3845.45,No,0,49-72 Months,Medium,3843.2,0.0,0,Low,High Value,Medium Revenue
Female,1,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.3,1094.5,Yes,1,0-12 Months,High,1095.6,91.3,100,High,Medium Value,Premium Revenue
Male,1,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.75,573.75,Yes,1,0-12 Months,High,574.5,95.75,100,High,Low Value,Premium Revenue
Female,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.35,1267.0,No,0,49-72 Months,Low,1200.65,0.0,0,Low,Medium Value,Low Revenue
Female,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,94.05,633.45,No,0,0-12 Months,High,658.35,0.0,60,Medium,Low Value,Premium Revenue
Female,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),84.1,6129.65,No,0,49-72 Months,High,6055.2,0.0,0,Low,High Value,High Revenue
Male,1,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.75,1218.25,No,0,13-24 Months,High,1260.0,0.0,70,High,Medium Value,High Revenue
Male,0,Yes,No,25,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),55.55,1405.3,No,0,25-48 Months,Medium,1388.75,0.0,40,Medium,Medium Value,Medium Revenue
Female,0,Yes,No,34,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,62.65,2274.9,Yes,1,25-48 Months,Medium,2130.1,62.65,40,Medium,Medium Value,Medium Revenue
Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,74.5,Yes,1,0-12 Months,High,74.5,74.5,100,High,Low Value,High Revenue
Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.1,1068.85,Yes,1,0-12 Months,High,1021.0,102.1,100,High,Medium Value,Premium Revenue
Male,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,533.9,No,0,13-24 Months,Low,482.40000000000003,0.0,0,Low,Low Value,Low Revenue
Female,0,Yes,Yes,10,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,70.3,676.15,No,0,0-12 Months,High,703.0,0.0,30,Low,Low Value,Medium Revenue
Male,0,Yes,No,69,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),53.65,3804.4,No,0,49-72 Months,Medium,3701.85,0.0,0,Low,Medium Value,Medium Revenue
Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.75,1118.8,No,0,49-72 Months,Low,1182.75,0.0,0,Low,Medium Value,Low Revenue
Male,0,Yes,Yes,50,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.4,5236.4,No,0,49-72 Months,High,5170.0,0.0,30,Low,High Value,Premium Revenue
Male,0,Yes,Yes,28,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,50.8,1386.8,No,0,25-48 Months,Medium,1422.3999999999999,0.0,0,Low,Medium Value,Medium Revenue
Female,0,No,No,16,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.15,762.25,Yes,1,13-24 Months,Medium,802.4,50.15,40,Medium,Low Value,Medium Revenue
Male,0,No,No,25,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,79.0,1902.0,No,0,25-48 Months,High,1975.0,0.0,40,Medium,Medium Value,High Revenue
Female,1,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.6,239.05,No,0,0-12 Months,High,223.79999999999998,0.0,100,High,Low Value,High Revenue
Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),96.5,5673.7,No,0,49-72 Months,High,5886.5,0.0,30,Low,High Value,Premium Revenue
Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.1,39.8,No,0,0-12 Months,Low,40.2,0.0,70,High,Low Value,Low Revenue
Male,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.4,997.75,No,0,49-72 Months,Low,989.4,0.0,0,Low,Medium Value,Low Revenue
Female,0,Yes,Yes,71,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),77.55,5574.35,No,0,49-72 Months,High,5506.05,0.0,0,Low,High Value,High Revenue
Female,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,406.05,No,0,13-24 Months,Low,401.0,0.0,40,Medium,Low Value,Low Revenue
Male,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.85,138.85,No,0,0-12 Months,Low,119.10000000000001,0.0,70,High,Low Value,Low Revenue
Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,123.65,No,0,0-12 Months,Low,121.19999999999999,0.0,70,High,Low Value,Low Revenue
Female,0,No,No,29,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,67.45,1801.1,No,0,25-48 Months,Medium,1956.0500000000002,0.0,40,Medium,Medium Value,Medium Revenue
Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.55,689.0,No,0,25-48 Months,Low,667.8000000000001,0.0,0,Low,Low Value,Low Revenue
Female,0,No,No,28,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,29.75,790.7,No,0,25-48 Months,Low,833.0,0.0,40,Medium,Low Value,Low Revenue
Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.5,582.5,Yes,1,0-12 Months,High,605.5,86.5,100,High,Low Value,High Revenue
Female,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.2,1618.2,No,0,49-72 Months,Low,1524.6,0.0,0,Low,Medium Value,Low Revenue
Male,0,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.55,1173.35,No,0,25-48 Months,Low,1130.4,0.0,0,Low,Medium Value,Low Revenue
Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.45,900.9,No,0,49-72 Months,Low,1002.05,0.0,0,Low,Medium Value,Low Revenue
Male,1,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.45,2122.05,Yes,1,25-48 Months,High,2199.15,81.45,70,High,Medium Value,High Revenue
Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),92.3,6719.9,No,0,49-72 Months,High,6645.599999999999,0.0,0,Low,High Value,Premium Revenue
Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.15,69.15,Yes,1,0-12 Months,Medium,69.15,69.15,100,High,Low Value,Medium Revenue
Female,0,Yes,Yes,72,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),53.65,3784.0,No,0,49-72 Months,Medium,3862.7999999999997,0.0,0,Low,High Value,Medium Revenue
Female,0,No,No,47,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),39.65,1798.65,No,0,25-48 Months,Medium,1863.55,0.0,0,Low,Medium Value,Medium Revenue
